,id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,nepos,pct_nepo
61,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Nicholas Aaron,False,16.666666666666664
62,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Philip Barantini,False,16.666666666666664
63,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Michael Cudlitz,False,16.666666666666664
64,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Dexter Fletcher,False,16.666666666666664
65,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Rick Gomez,['https://en.wikipedia.org/wiki/Joshua_Gomez'],16.666666666666664
66,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,James Madio,False,16.666666666666664
67,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Ross McCall,False,16.666666666666664
68,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Doug Allen,False,16.666666666666664
69,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,George Calil,['https://en.wikipedia.org/wiki/Ely_Calil'],16.666666666666664
70,tt0185906,4,Band of Brothers,Band of Brothers (2001),2001,"https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX128_CR0,12,128,176_AL_.jpg","Scott Grimes, Damian Lewis",9.4,455067,Nolan Hemmings,False,16.666666666666664
